Start Time, Tue Oct 16 09:21:25 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7200.686223
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1529, 1529, 4
1530, 1530, 4
1531, 1531, 4
1532, 1532, 3
1533, 1533, 1
1534, 1534, 2
1535, 1535, 3
1536, 1536, 1
1537, 1537, 3
1538, 1538, 3
1539, 1539, 3
1540, 1540, 6
1541, 1541, 2
1542, 1542, 3
1543, 1543, 2
1544, 1544, 3
1545, 1545, 3
1546, 1546, 5
1547, 1547, 1
1548, 1548, 3
1549, 1549, 2
1550, 1550, 1
1551, 1551, 2
1552, 1552, 5
1553, 1553, 2
1554, 1554, 1
1555, 1555, 0
1556, 1556, 2
1557, 1557, 3
1558, 1558, 0
1559, 1559, 4
1560, 1560, 1
1561, 1561, 1
1562, 1562, 5
1563, 1563, 0
1564, 1564, 1
1565, 1565, 4
1566, 1566, 1
1567, 1567, 3
1568, 1568, 3
1569, 1569, 1
1570, 1570, 0
1571, 1571, 1
1572, 1572, 3
1573, 1573, 2
1574, 1574, 0
1575, 1575, 3
1576, 1576, 1
1577, 1577, 4
1578, 1578, 2
1579, 1579, 2
1580, 1580, 0
1581, 1581, 4
1582, 1582, 3
1583, 1583, 2
1584, 1584, 5
1585, 1585, 1
1586, 1586, 0
1587, 1587, 1
1588, 1588, 2
1589, 1589, 1
1590, 1590, 1
1591, 1591, 1
1592, 1592, 2
1593, 1593, 2
1594, 1594, 2
1595, 1595, 4
1596, 1596, 0
1597, 1597, 1
1598, 1598, 3
1599, 1599, 1
1600, 1600, 1
1601, 1601, 2
1602, 1602, 0
1603, 1603, 2
1604, 1604, 0
1605, 1605, 1
1606, 1606, 2
1607, 1607, 3
1608, 1608, 1
1609, 1609, 0
1610, 1610, 0
1611, 1611, 2
1612, 1612, 2
1613, 1613, 6
1614, 1614, 4
1615, 1615, 6
1616, 1616, 1
1617, 1617, 1
1618, 1618, 3
1619, 1619, 1
1620, 1620, 2
1621, 1621, 0
1622, 1622, 3
1623, 1623, 1
1624, 1624, 1
1625, 1625, 0
1626, 1626, 2
1627, 1627, 0
1628, 1628, 1
1629, 1629, 1
1630, 1630, 1
1631, 1631, 2
1632, 1632, 3
1633, 1633, 1
1634, 1634, 2
1635, 1635, 4
1636, 1636, 2
1637, 1637, 2
1638, 1638, 2
1639, 1639, 2
1640, 1640, 2
1641, 1641, 1
1642, 1642, 5
1643, 1643, 2
1644, 1644, 2
1645, 1645, 2
1646, 1646, 3
1647, 1647, 2
1648, 1648, 1
1649, 1649, 1
1650, 1650, 3
1651, 1651, 1
1652, 1652, 2
1653, 1653, 1
1654, 1654, 2
1655, 1655, 1
1656, 1656, 0
1657, 1657, 2
1658, 1658, 3
1659, 1659, 0
1660, 1660, 1
1661, 1661, 0
1662, 1662, 0
1663, 1663, 0
1664, 1664, 4
1665, 1665, 0
1666, 1666, 0
1667, 1667, 0
1668, 1668, 1
1669, 1669, 3
1670, 1670, 0
1671, 1671, 1
1672, 1672, 1
1673, 1673, 0
1674, 1674, 1
1675, 1675, 2
1676, 1676, 1
1677, 1677, 4
1678, 1678, 2
1679, 1679, 3
1680, 1680, 1
1681, 1681, 2
1682, 1682, 1
1683, 1683, 3
1684, 1684, 0
1685, 1685, 2
1686, 1686, 2
1687, 1687, 1
1688, 1688, 1
1689, 1689, 1
1690, 1690, 0
1691, 1691, 2
1692, 1692, 5
1693, 1693, 2
1694, 1694, 0
1695, 1695, 0
1696, 1696, 0
1697, 1697, 1
1698, 1698, 1
1699, 1699, 1
1700, 1700, 1
1701, 1701, 2
1702, 1702, 1
1703, 1703, 1
1704, 1704, 1
1705, 1705, 1
1706, 1706, 2
1707, 1707, 1
1708, 1708, 2
1709, 1709, 4
1710, 1710, 0
1711, 1711, 0
1712, 1712, 2
1713, 1713, 1
1714, 1714, 5
1715, 1715, 1
1716, 1716, 4
1717, 1717, 1
1718, 1718, 1
1719, 1719, 2
1720, 1720, 0
1721, 1721, 1
1722, 1722, 1
1723, 1723, 2
1724, 1724, 5
1725, 1725, 1
1726, 1726, 5
1727, 1727, 1
1728, 1728, 4
1729, 1729, 3
1730, 1730, 1
1731, 1731, 3
1732, 1732, 0
1733, 1733, 3
1734, 1734, 0
1735, 1735, 0
1736, 1736, 0
1737, 1737, 1
1738, 1738, 3
1739, 1739, 4
1740, 1740, 1
1741, 1741, 2
1742, 1742, 0
1743, 1743, 2
1744, 1744, 5
1745, 1745, 0
1746, 1746, 2
1747, 1747, 3
1748, 1748, 0
1749, 1749, 1
1750, 1750, 0
1751, 1751, 2
1752, 1752, 4
1753, 1753, 3
1754, 1754, 0
1755, 1755, 2
1756, 1756, 2
1757, 1757, 3
1758, 1758, 2
1759, 1759, 0
1760, 1760, 3
1761, 1761, 2
1762, 1762, 0
1763, 1763, 4
1764, 1764, 1
1765, 1765, 3
1766, 1766, 0
1767, 1767, 3
1768, 1768, 2
1769, 1769, 0
1770, 1770, 2
1771, 1771, 2
1772, 1772, 0
1773, 1773, 3
1774, 1774, 2
1775, 1775, 2
1776, 1776, 1
1777, 1777, 3
1778, 1778, 0
1779, 1779, 0
1780, 1780, 1
1781, 1781, 2
1782, 1782, 1
1783, 1783, 0
1784, 1784, 0
1785, 1785, 1
1786, 1786, 1
1787, 1787, 2
1788, 1788, 1
1789, 1789, 1
1790, 1790, 3
1791, 1791, 1
1792, 1792, 3
1793, 1793, 2
1794, 1794, 3
1795, 1795, 2
1796, 1796, 4
1797, 1797, 1
1798, 1798, 1
1799, 1799, 0
1800, 1800, 2
1801, 1801, 2
1802, 1802, 2
1803, 1803, 3
1804, 1804, 4
1805, 1805, 4
1806, 1806, 0
1807, 1807, 1
1808, 1808, 2
1809, 1809, 4
1810, 1810, 2
1811, 1811, 0
1812, 1812, 0
1813, 1813, 4
1814, 1814, 1
1815, 1815, 1
1816, 1816, 1
1817, 1817, 1
1818, 1818, 3
1819, 1819, 0
1820, 1820, 1
1821, 1821, 1
1822, 1822, 2
1823, 1823, 0
1824, 1824, 1
1825, 1825, 2
1826, 1826, 2
1827, 1827, 1
1828, 1828, 0
1829, 1829, 1
1830, 1830, 2
1831, 1831, 2
1832, 1832, 1
1833, 1833, 1
1834, 1834, 1
1835, 1835, 2
1836, 1836, 1
1837, 1837, 5
1838, 1838, 0
1839, 1839, 1
1840, 1840, 0
1841, 1841, 3
1842, 1842, 3
1843, 1843, 1
1844, 1844, 1
1845, 1845, 1
1846, 1846, 1
1847, 1847, 2
1848, 1848, 2
1849, 1849, 2
1850, 1850, 1
1851, 1851, 0
1852, 1852, 1
1853, 1853, 1
1854, 1854, 2
1855, 1855, 1
1856, 1856, 1
1857, 1857, 2
1858, 1858, 2
1859, 1859, 3
1860, 1860, 1
1861, 1861, 1
1862, 1862, 0
1863, 1863, 1
1864, 1864, 1
1865, 1865, 2
1866, 1866, 0
1867, 1867, 3
1868, 1868, 3
1869, 1869, 4
1870, 1870, 0
1871, 1871, 1
1872, 1872, 0
1873, 1873, 0
1874, 1874, 0
1875, 1875, 2
1876, 1876, 1
1877, 1877, 1
1878, 1878, 2
1879, 1879, 0
1880, 1880, 3
1881, 1881, 2
1882, 1882, 1
1883, 1883, 1
1884, 1884, 3
1885, 1885, 2
1886, 1886, 1
1887, 1887, 0
1888, 1888, 0
1889, 1889, 0
1890, 1890, 0
1891, 1891, 2
1892, 1892, 2
1893, 1893, 0
1894, 1894, 1
1895, 1895, 1
1896, 1896, 0
1897, 1897, 1
1898, 1898, 1
1899, 1899, 3
1900, 1900, 0
1901, 1901, 1
1902, 1902, 1
1903, 1903, 1
1904, 1904, 4
1905, 1905, 1
1906, 1906, 0
1907, 1907, 2
1908, 1908, 3
1909, 1909, 1
1910, 1910, 1
1911, 1911, 0
1912, 1912, 1
1913, 1913, 2
1914, 1914, 3
1915, 1915, 0
1916, 1916, 1
1917, 1917, 1
1918, 1918, 2
1919, 1919, 1
1920, 1920, 0
1921, 1921, 3
1922, 1922, 0
1923, 1923, 2
1924, 1924, 2
1925, 1925, 1
1926, 1926, 1
1927, 1927, 2
1928, 1928, 0
1929, 1929, 0
1930, 1930, 1
1931, 1931, 1
1932, 1932, 1
1933, 1933, 1
1934, 1934, 2
1935, 1935, 0
1936, 1936, 4
1937, 1937, 0
1938, 1938, 0
1939, 1939, 2
1940, 1940, 1
1941, 1941, 1
1942, 1942, 0
1943, 1943, 2
1944, 1944, 3
1945, 1945, 0
1946, 1946, 1
1947, 1947, 0
1948, 1948, 2
1949, 1949, 0
1950, 1950, 0
1951, 1951, 1
1952, 1952, 1
1953, 1953, 0
1954, 1954, 3
1955, 1955, 1
1956, 1956, 2
1957, 1957, 1
1958, 1958, 0
1959, 1959, 1
1960, 1960, 3
1961, 1961, 1
1962, 1962, 1
1963, 1963, 1
1964, 1964, 1
1965, 1965, 2
1966, 1966, 1
1967, 1967, 1
1968, 1968, 1
1969, 1969, 0
1970, 1970, 0
1971, 1971, 1
1972, 1972, 1
1973, 1973, 1
1974, 1974, 2
1975, 1975, 2
1976, 1976, 0
1977, 1977, 0
1978, 1978, 0
1979, 1979, 0
1980, 1980, 1
1981, 1981, 1
1982, 1982, 2
1983, 1983, 0
1984, 1984, 3
1985, 1985, 2
1986, 1986, 0
1987, 1987, 3
1988, 1988, 1
1989, 1989, 0
1990, 1990, 2
1991, 1991, 1
1992, 1992, 0
1993, 1993, 2
1994, 1994, 1
1995, 1995, 0
1996, 1996, 2
1997, 1997, 0
1998, 1998, 1
1999, 1999, 2
2000, 2000, 1
2001, 2001, 2
2002, 2002, 1
2003, 2003, 1
2004, 2004, 4
2005, 2005, 0
2006, 2006, 1
2007, 2007, 1
2008, 2008, 2
2009, 2009, 0
2010, 2010, 0
2011, 2011, 0
2012, 2012, 1
2013, 2013, 2
2014, 2014, 0
2015, 2015, 4
2016, 2016, 0
2017, 2017, 1
2018, 2018, 0
2019, 2019, 0
2020, 2020, 0
2021, 2021, 1
2022, 2022, 1
2023, 2023, 0
2024, 2024, 0
2025, 2025, 2
2026, 2026, 3
2027, 2027, 2
2028, 2028, 2
2029, 2029, 1
2030, 2030, 0
2031, 2031, 1
2032, 2032, 2
2033, 2033, 0
2034, 2034, 2
2035, 2035, 0
2036, 2036, 2
2037, 2037, 1
2038, 2038, 0
2039, 2039, 2
2040, 2040, 0
2041, 2041, 1
2042, 2042, 1
2043, 2043, 0
2044, 2044, 2
2045, 2045, 0
2046, 2046, 2
2047, 2047, 1
2048, 2048, 2
