Start Time, Mon Oct 15 15:51:38 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7200.910917
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
424, 424, 108
425, 425, 86
426, 426, 106
427, 427, 113
428, 428, 81
429, 429, 94
430, 430, 112
431, 431, 93
432, 432, 87
433, 433, 107
434, 434, 95
435, 435, 82
436, 436, 102
437, 437, 92
438, 438, 98
439, 439, 93
440, 440, 93
441, 441, 105
442, 442, 120
443, 443, 92
444, 444, 95
445, 445, 90
446, 446, 88
447, 447, 94
448, 448, 109
449, 449, 96
450, 450, 92
451, 451, 105
452, 452, 93
453, 453, 109
454, 454, 94
455, 455, 123
456, 456, 107
457, 457, 105
458, 458, 75
459, 459, 100
460, 460, 86
461, 461, 111
462, 462, 117
463, 463, 103
464, 464, 89
465, 465, 87
466, 466, 92
467, 467, 87
468, 468, 102
469, 469, 77
470, 470, 92
471, 471, 90
472, 472, 99
473, 473, 94
474, 474, 99
475, 475, 89
476, 476, 97
477, 477, 92
478, 478, 97
479, 479, 83
480, 480, 90
481, 481, 105
482, 482, 105
483, 483, 79
484, 484, 79
485, 485, 82
486, 486, 93
487, 487, 106
488, 488, 76
489, 489, 88
490, 490, 84
491, 491, 91
492, 492, 102
493, 493, 96
494, 494, 114
495, 495, 90
496, 496, 100
497, 497, 97
498, 498, 96
499, 499, 97
500, 500, 94
501, 501, 92
502, 502, 94
503, 503, 93
504, 504, 99
505, 505, 97
506, 506, 103
507, 507, 110
508, 508, 101
509, 509, 83
510, 510, 105
511, 511, 89
512, 512, 96
513, 513, 111
514, 514, 104
515, 515, 111
516, 516, 114
517, 517, 99
518, 518, 97
519, 519, 94
520, 520, 85
521, 521, 92
522, 522, 101
523, 523, 96
524, 524, 92
525, 525, 113
526, 526, 98
527, 527, 102
528, 528, 97
529, 529, 108
530, 530, 96
531, 531, 102
532, 532, 102
533, 533, 111
534, 534, 120
535, 535, 78
536, 536, 106
537, 537, 117
538, 538, 99
539, 539, 81
540, 540, 110
541, 541, 87
542, 542, 101
543, 543, 83
544, 544, 113
545, 545, 112
546, 546, 84
547, 547, 109
548, 548, 99
549, 549, 98
550, 550, 92
551, 551, 92
552, 552, 100
553, 553, 102
554, 554, 105
555, 555, 122
556, 556, 104
557, 557, 82
558, 558, 90
559, 559, 92
560, 560, 99
561, 561, 85
562, 562, 77
563, 563, 91
564, 564, 74
565, 565, 98
566, 566, 88
567, 567, 85
568, 568, 98
569, 569, 89
570, 570, 100
571, 571, 93
572, 572, 99
573, 573, 78
574, 574, 73
575, 575, 87
576, 576, 113
577, 577, 88
578, 578, 92
579, 579, 78
580, 580, 84
581, 581, 95
582, 582, 84
583, 583, 101
584, 584, 87
585, 585, 84
586, 586, 77
587, 587, 98
588, 588, 77
589, 589, 97
590, 590, 102
591, 591, 89
592, 592, 95
593, 593, 82
594, 594, 72
595, 595, 89
596, 596, 88
597, 597, 90
598, 598, 78
599, 599, 86
600, 600, 100
601, 601, 68
602, 602, 74
603, 603, 92
604, 604, 101
605, 605, 84
606, 606, 86
607, 607, 75
608, 608, 114
609, 609, 76
610, 610, 74
611, 611, 80
612, 612, 92
613, 613, 80
614, 614, 94
615, 615, 91
616, 616, 83
617, 617, 108
618, 618, 97
619, 619, 69
620, 620, 77
621, 621, 94
622, 622, 99
623, 623, 76
624, 624, 78
625, 625, 91
626, 626, 83
627, 627, 83
628, 628, 81
629, 629, 82
630, 630, 81
631, 631, 86
632, 632, 71
633, 633, 82
634, 634, 83
635, 635, 96
636, 636, 104
637, 637, 77
638, 638, 91
639, 639, 94
640, 640, 97
641, 641, 88
642, 642, 71
643, 643, 92
644, 644, 97
645, 645, 92
646, 646, 87
647, 647, 95
648, 648, 96
649, 649, 75
650, 650, 86
651, 651, 94
652, 652, 99
653, 653, 95
654, 654, 101
655, 655, 96
656, 656, 85
657, 657, 97
658, 658, 79
659, 659, 73
660, 660, 88
661, 661, 91
662, 662, 88
663, 663, 77
664, 664, 82
665, 665, 86
666, 666, 87
667, 667, 75
668, 668, 74
669, 669, 78
670, 670, 89
671, 671, 84
672, 672, 76
673, 673, 94
674, 674, 82
675, 675, 78
676, 676, 93
677, 677, 86
678, 678, 91
679, 679, 78
680, 680, 80
681, 681, 74
682, 682, 91
683, 683, 79
684, 684, 66
685, 685, 81
686, 686, 76
687, 687, 65
688, 688, 69
689, 689, 66
690, 690, 83
691, 691, 84
692, 692, 75
693, 693, 74
694, 694, 78
695, 695, 96
696, 696, 73
697, 697, 68
698, 698, 88
699, 699, 89
700, 700, 98
701, 701, 65
702, 702, 73
703, 703, 77
704, 704, 91
705, 705, 77
706, 706, 99
707, 707, 72
708, 708, 76
709, 709, 73
710, 710, 70
711, 711, 60
712, 712, 78
713, 713, 66
714, 714, 92
715, 715, 72
716, 716, 73
717, 717, 74
718, 718, 86
719, 719, 65
720, 720, 92
721, 721, 71
722, 722, 98
723, 723, 81
724, 724, 65
725, 725, 69
726, 726, 79
727, 727, 89
728, 728, 78
729, 729, 77
730, 730, 79
731, 731, 69
732, 732, 81
733, 733, 66
734, 734, 74
735, 735, 73
736, 736, 60
737, 737, 70
738, 738, 80
739, 739, 72
740, 740, 64
741, 741, 79
742, 742, 83
743, 743, 81
744, 744, 69
745, 745, 92
746, 746, 78
747, 747, 71
748, 748, 61
749, 749, 74
750, 750, 85
751, 751, 67
752, 752, 86
753, 753, 80
754, 754, 70
755, 755, 72
756, 756, 80
757, 757, 64
758, 758, 81
759, 759, 70
760, 760, 61
761, 761, 72
762, 762, 75
763, 763, 70
764, 764, 86
765, 765, 69
766, 766, 83
767, 767, 79
768, 768, 92
769, 769, 85
770, 770, 78
771, 771, 71
772, 772, 85
773, 773, 74
774, 774, 74
775, 775, 86
776, 776, 66
777, 777, 83
778, 778, 83
779, 779, 65
780, 780, 67
781, 781, 68
782, 782, 75
783, 783, 76
784, 784, 80
785, 785, 74
786, 786, 88
787, 787, 70
788, 788, 83
789, 789, 75
790, 790, 81
791, 791, 85
792, 792, 68
793, 793, 90
794, 794, 94
795, 795, 71
796, 796, 77
797, 797, 65
798, 798, 80
799, 799, 57
800, 800, 60
801, 801, 67
802, 802, 84
803, 803, 71
804, 804, 59
805, 805, 69
806, 806, 74
807, 807, 50
808, 808, 61
809, 809, 77
810, 810, 72
811, 811, 89
812, 812, 75
813, 813, 86
814, 814, 85
815, 815, 102
816, 816, 68
817, 817, 80
818, 818, 68
819, 819, 77
820, 820, 80
821, 821, 76
822, 822, 70
823, 823, 99
824, 824, 71
825, 825, 76
826, 826, 64
827, 827, 86
828, 828, 59
829, 829, 71
830, 830, 67
831, 831, 84
832, 832, 75
833, 833, 64
834, 834, 62
835, 835, 55
836, 836, 73
837, 837, 76
838, 838, 75
839, 839, 62
840, 840, 80
841, 841, 71
842, 842, 78
843, 843, 66
844, 844, 78
845, 845, 76
846, 846, 81
847, 847, 64
848, 848, 83
849, 849, 68
850, 850, 72
851, 851, 65
852, 852, 77
853, 853, 67
854, 854, 68
855, 855, 67
856, 856, 65
857, 857, 70
858, 858, 68
859, 859, 76
860, 860, 66
861, 861, 60
862, 862, 79
863, 863, 79
864, 864, 81
865, 865, 69
866, 866, 68
867, 867, 64
868, 868, 70
869, 869, 66
870, 870, 67
871, 871, 69
872, 872, 55
873, 873, 85
874, 874, 79
875, 875, 84
876, 876, 70
877, 877, 63
878, 878, 77
879, 879, 61
880, 880, 71
881, 881, 81
882, 882, 63
883, 883, 75
884, 884, 75
885, 885, 68
886, 886, 71
887, 887, 64
888, 888, 58
889, 889, 63
890, 890, 76
891, 891, 71
892, 892, 60
893, 893, 66
894, 894, 64
895, 895, 62
896, 896, 68
897, 897, 72
898, 898, 76
899, 899, 82
900, 900, 76
901, 901, 73
902, 902, 65
903, 903, 61
904, 904, 63
905, 905, 68
906, 906, 62
907, 907, 79
908, 908, 64
909, 909, 85
910, 910, 77
911, 911, 81
912, 912, 76
913, 913, 72
914, 914, 67
915, 915, 51
916, 916, 65
917, 917, 69
918, 918, 87
919, 919, 62
920, 920, 71
921, 921, 70
922, 922, 64
923, 923, 68
924, 924, 58
925, 925, 53
926, 926, 71
927, 927, 73
928, 928, 74
929, 929, 73
930, 930, 76
931, 931, 57
932, 932, 94
933, 933, 70
934, 934, 77
935, 935, 69
936, 936, 65
937, 937, 78
938, 938, 71
939, 939, 67
940, 940, 59
941, 941, 73
942, 942, 64
943, 943, 67
944, 944, 69
945, 945, 66
946, 946, 65
947, 947, 61
948, 948, 69
949, 949, 44
950, 950, 72
951, 951, 67
952, 952, 70
953, 953, 59
954, 954, 69
955, 955, 63
956, 956, 73
957, 957, 67
958, 958, 73
959, 959, 63
960, 960, 61
961, 961, 70
962, 962, 72
963, 963, 61
964, 964, 66
965, 965, 59
966, 966, 53
967, 967, 70
968, 968, 51
969, 969, 56
970, 970, 64
971, 971, 73
972, 972, 59
973, 973, 82
974, 974, 51
975, 975, 56
976, 976, 55
977, 977, 54
978, 978, 48
979, 979, 64
980, 980, 46
981, 981, 61
982, 982, 57
983, 983, 49
984, 984, 71
985, 985, 60
986, 986, 52
987, 987, 63
988, 988, 61
989, 989, 58
990, 990, 53
991, 991, 44
992, 992, 53
993, 993, 70
994, 994, 52
995, 995, 45
996, 996, 45
997, 997, 64
998, 998, 42
999, 999, 57
1000, 1000, 53
1001, 1001, 54
1002, 1002, 50
1003, 1003, 50
1004, 1004, 67
1005, 1005, 56
1006, 1006, 54
1007, 1007, 50
1008, 1008, 41
1009, 1009, 42
1010, 1010, 49
1011, 1011, 44
1012, 1012, 53
1013, 1013, 47
1014, 1014, 48
1015, 1015, 54
1016, 1016, 40
1017, 1017, 45
1018, 1018, 55
1019, 1019, 43
1020, 1020, 65
1021, 1021, 59
1022, 1022, 48
1023, 1023, 37
1024, 1024, 48
1025, 1025, 43
1026, 1026, 46
1027, 1027, 46
1028, 1028, 36
1029, 1029, 51
1030, 1030, 51
1031, 1031, 48
1032, 1032, 56
1033, 1033, 45
1034, 1034, 42
1035, 1035, 41
1036, 1036, 40
1037, 1037, 47
1038, 1038, 49
1039, 1039, 41
1040, 1040, 50
1041, 1041, 34
1042, 1042, 39
1043, 1043, 56
1044, 1044, 42
1045, 1045, 48
1046, 1046, 49
1047, 1047, 45
1048, 1048, 42
1049, 1049, 48
1050, 1050, 55
1051, 1051, 37
1052, 1052, 42
1053, 1053, 59
1054, 1054, 43
1055, 1055, 37
1056, 1056, 47
1057, 1057, 45
1058, 1058, 44
1059, 1059, 34
1060, 1060, 39
1061, 1061, 60
1062, 1062, 56
1063, 1063, 53
1064, 1064, 52
1065, 1065, 36
1066, 1066, 45
1067, 1067, 37
1068, 1068, 41
1069, 1069, 50
1070, 1070, 36
1071, 1071, 38
1072, 1072, 36
1073, 1073, 37
1074, 1074, 51
1075, 1075, 32
1076, 1076, 55
1077, 1077, 38
1078, 1078, 64
1079, 1079, 44
1080, 1080, 29
1081, 1081, 40
1082, 1082, 47
1083, 1083, 35
1084, 1084, 39
1085, 1085, 46
1086, 1086, 38
1087, 1087, 45
1088, 1088, 38
1089, 1089, 45
1090, 1090, 38
1091, 1091, 41
1092, 1092, 42
1093, 1093, 43
1094, 1094, 40
1095, 1095, 34
1096, 1096, 32
1097, 1097, 39
1098, 1098, 33
1099, 1099, 44
1100, 1100, 29
1101, 1101, 31
1102, 1102, 41
1103, 1103, 56
1104, 1104, 43
1105, 1105, 48
1106, 1106, 38
1107, 1107, 31
1108, 1108, 39
1109, 1109, 36
1110, 1110, 40
1111, 1111, 31
1112, 1112, 39
1113, 1113, 29
1114, 1114, 41
1115, 1115, 36
1116, 1116, 44
1117, 1117, 40
1118, 1118, 33
1119, 1119, 28
1120, 1120, 38
1121, 1121, 29
1122, 1122, 28
1123, 1123, 52
1124, 1124, 29
1125, 1125, 39
1126, 1126, 40
1127, 1127, 37
1128, 1128, 39
1129, 1129, 40
1130, 1130, 45
1131, 1131, 30
1132, 1132, 40
1133, 1133, 35
1134, 1134, 40
1135, 1135, 40
1136, 1136, 26
1137, 1137, 47
1138, 1138, 36
1139, 1139, 38
1140, 1140, 42
1141, 1141, 44
1142, 1142, 28
1143, 1143, 36
1144, 1144, 39
1145, 1145, 36
1146, 1146, 42
1147, 1147, 45
1148, 1148, 38
1149, 1149, 39
1150, 1150, 49
1151, 1151, 44
1152, 1152, 48
1153, 1153, 40
1154, 1154, 59
1155, 1155, 54
1156, 1156, 61
1157, 1157, 51
1158, 1158, 63
1159, 1159, 47
1160, 1160, 49
1161, 1161, 57
1162, 1162, 75
1163, 1163, 57
1164, 1164, 58
1165, 1165, 72
1166, 1166, 61
1167, 1167, 59
1168, 1168, 59
1169, 1169, 71
1170, 1170, 67
1171, 1171, 86
1172, 1172, 69
1173, 1173, 70
1174, 1174, 72
1175, 1175, 78
1176, 1176, 82
1177, 1177, 89
1178, 1178, 82
1179, 1179, 73
1180, 1180, 84
1181, 1181, 92
1182, 1182, 84
1183, 1183, 90
1184, 1184, 95
1185, 1185, 91
1186, 1186, 90
1187, 1187, 113
1188, 1188, 99
1189, 1189, 105
1190, 1190, 88
1191, 1191, 104
1192, 1192, 106
1193, 1193, 104
1194, 1194, 101
1195, 1195, 90
1196, 1196, 99
1197, 1197, 88
1198, 1198, 103
1199, 1199, 96
1200, 1200, 94
1201, 1201, 111
1202, 1202, 93
1203, 1203, 80
1204, 1204, 96
1205, 1205, 103
1206, 1206, 87
1207, 1207, 101
1208, 1208, 86
1209, 1209, 93
1210, 1210, 72
1211, 1211, 84
1212, 1212, 94
1213, 1213, 82
1214, 1214, 84
1215, 1215, 81
1216, 1216, 92
1217, 1217, 73
1218, 1218, 65
1219, 1219, 83
1220, 1220, 58
1221, 1221, 81
1222, 1222, 79
1223, 1223, 75
1224, 1224, 75
1225, 1225, 56
1226, 1226, 64
1227, 1227, 63
1228, 1228, 72
1229, 1229, 58
1230, 1230, 68
1231, 1231, 63
1232, 1232, 44
1233, 1233, 61
1234, 1234, 48
1235, 1235, 56
1236, 1236, 46
1237, 1237, 45
1238, 1238, 49
1239, 1239, 40
1240, 1240, 35
1241, 1241, 36
1242, 1242, 39
1243, 1243, 31
1244, 1244, 39
1245, 1245, 45
1246, 1246, 29
1247, 1247, 37
1248, 1248, 29
1249, 1249, 24
1250, 1250, 26
1251, 1251, 16
1252, 1252, 22
1253, 1253, 18
1254, 1254, 25
1255, 1255, 27
1256, 1256, 16
1257, 1257, 18
1258, 1258, 25
1259, 1259, 20
1260, 1260, 19
1261, 1261, 17
1262, 1262, 13
1263, 1263, 22
1264, 1264, 18
1265, 1265, 18
1266, 1266, 16
1267, 1267, 11
1268, 1268, 12
1269, 1269, 13
1270, 1270, 17
1271, 1271, 18
1272, 1272, 11
1273, 1273, 9
1274, 1274, 13
1275, 1275, 19
1276, 1276, 13
1277, 1277, 11
1278, 1278, 16
1279, 1279, 13
1280, 1280, 14
1281, 1281, 15
1282, 1282, 12
1283, 1283, 12
1284, 1284, 19
1285, 1285, 15
1286, 1286, 17
1287, 1287, 8
1288, 1288, 14
1289, 1289, 18
1290, 1290, 19
1291, 1291, 14
1292, 1292, 7
1293, 1293, 16
1294, 1294, 18
1295, 1295, 13
1296, 1296, 24
1297, 1297, 22
1298, 1298, 13
1299, 1299, 23
1300, 1300, 23
1301, 1301, 25
1302, 1302, 21
1303, 1303, 20
1304, 1304, 23
1305, 1305, 24
1306, 1306, 24
1307, 1307, 29
1308, 1308, 33
1309, 1309, 35
1310, 1310, 41
1311, 1311, 26
1312, 1312, 28
1313, 1313, 27
1314, 1314, 55
1315, 1315, 38
1316, 1316, 39
1317, 1317, 29
1318, 1318, 45
1319, 1319, 51
1320, 1320, 36
1321, 1321, 41
1322, 1322, 42
1323, 1323, 34
1324, 1324, 47
1325, 1325, 54
1326, 1326, 69
1327, 1327, 63
1328, 1328, 53
1329, 1329, 61
1330, 1330, 47
1331, 1331, 48
1332, 1332, 73
1333, 1333, 67
1334, 1334, 66
1335, 1335, 58
1336, 1336, 69
1337, 1337, 58
1338, 1338, 57
1339, 1339, 71
1340, 1340, 65
1341, 1341, 85
1342, 1342, 61
1343, 1343, 67
1344, 1344, 62
1345, 1345, 74
1346, 1346, 58
1347, 1347, 87
1348, 1348, 88
1349, 1349, 81
1350, 1350, 80
1351, 1351, 75
1352, 1352, 84
1353, 1353, 67
1354, 1354, 87
1355, 1355, 81
1356, 1356, 95
1357, 1357, 82
1358, 1358, 89
1359, 1359, 77
1360, 1360, 81
1361, 1361, 86
1362, 1362, 91
1363, 1363, 74
1364, 1364, 60
1365, 1365, 79
1366, 1366, 79
1367, 1367, 82
1368, 1368, 78
1369, 1369, 74
1370, 1370, 72
1371, 1371, 71
1372, 1372, 69
1373, 1373, 71
1374, 1374, 70
1375, 1375, 74
1376, 1376, 72
1377, 1377, 69
1378, 1378, 79
1379, 1379, 54
1380, 1380, 64
1381, 1381, 58
1382, 1382, 50
1383, 1383, 61
1384, 1384, 61
1385, 1385, 57
1386, 1386, 47
1387, 1387, 44
1388, 1388, 36
1389, 1389, 50
1390, 1390, 42
1391, 1391, 34
1392, 1392, 41
1393, 1393, 47
1394, 1394, 43
1395, 1395, 34
1396, 1396, 25
1397, 1397, 42
1398, 1398, 26
1399, 1399, 28
1400, 1400, 26
1401, 1401, 30
1402, 1402, 20
1403, 1403, 20
1404, 1404, 25
1405, 1405, 15
1406, 1406, 20
1407, 1407, 23
1408, 1408, 16
1409, 1409, 19
1410, 1410, 17
1411, 1411, 17
1412, 1412, 10
1413, 1413, 21
1414, 1414, 14
1415, 1415, 17
1416, 1416, 11
1417, 1417, 12
1418, 1418, 22
1419, 1419, 8
1420, 1420, 11
1421, 1421, 7
1422, 1422, 8
1423, 1423, 11
1424, 1424, 7
1425, 1425, 9
1426, 1426, 5
1427, 1427, 11
1428, 1428, 5
1429, 1429, 7
1430, 1430, 14
1431, 1431, 4
1432, 1432, 4
1433, 1433, 8
1434, 1434, 4
1435, 1435, 4
1436, 1436, 4
1437, 1437, 3
1438, 1438, 2
1439, 1439, 0
1440, 1440, 7
1441, 1441, 3
1442, 1442, 3
1443, 1443, 6
1444, 1444, 2
1445, 1445, 5
1446, 1446, 3
1447, 1447, 5
1448, 1448, 3
1449, 1449, 5
1450, 1450, 8
1451, 1451, 4
1452, 1452, 6
1453, 1453, 11
1454, 1454, 4
1455, 1455, 3
1456, 1456, 5
1457, 1457, 5
1458, 1458, 3
1459, 1459, 1
1460, 1460, 5
1461, 1461, 2
1462, 1462, 2
1463, 1463, 4
1464, 1464, 2
1465, 1465, 0
1466, 1466, 3
1467, 1467, 1
1468, 1468, 4
1469, 1469, 5
1470, 1470, 5
1471, 1471, 5
1472, 1472, 1
1473, 1473, 5
1474, 1474, 7
1475, 1475, 4
1476, 1476, 7
1477, 1477, 6
1478, 1478, 6
1479, 1479, 5
1480, 1480, 5
1481, 1481, 0
1482, 1482, 4
1483, 1483, 5
1484, 1484, 3
1485, 1485, 6
1486, 1486, 5
1487, 1487, 3
1488, 1488, 4
1489, 1489, 3
1490, 1490, 2
1491, 1491, 4
1492, 1492, 2
1493, 1493, 2
1494, 1494, 6
1495, 1495, 2
1496, 1496, 5
1497, 1497, 6
1498, 1498, 5
1499, 1499, 4
1500, 1500, 1
1501, 1501, 4
1502, 1502, 1
1503, 1503, 3
1504, 1504, 4
1505, 1505, 8
1506, 1506, 7
1507, 1507, 5
1508, 1508, 1
1509, 1509, 3
1510, 1510, 7
1511, 1511, 3
1512, 1512, 7
1513, 1513, 6
1514, 1514, 6
1515, 1515, 4
1516, 1516, 3
1517, 1517, 3
1518, 1518, 3
1519, 1519, 3
1520, 1520, 5
1521, 1521, 3
1522, 1522, 4
1523, 1523, 2
1524, 1524, 6
1525, 1525, 0
1526, 1526, 3
1527, 1527, 0
1528, 1528, 3
1529, 1529, 1
1530, 1530, 4
1531, 1531, 0
1532, 1532, 2
1533, 1533, 2
1534, 1534, 3
1535, 1535, 1
1536, 1536, 0
1537, 1537, 0
1538, 1538, 3
1539, 1539, 0
1540, 1540, 0
1541, 1541, 2
1542, 1542, 3
1543, 1543, 0
1544, 1544, 0
1545, 1545, 2
1546, 1546, 1
1547, 1547, 4
1548, 1548, 1
1549, 1549, 2
1550, 1550, 3
1551, 1551, 0
1552, 1552, 0
1553, 1553, 2
1554, 1554, 0
1555, 1555, 1
1556, 1556, 0
1557, 1557, 2
1558, 1558, 4
1559, 1559, 2
1560, 1560, 2
1561, 1561, 5
1562, 1562, 4
1563, 1563, 0
1564, 1564, 1
1565, 1565, 2
1566, 1566, 2
1567, 1567, 3
1568, 1568, 2
1569, 1569, 1
1570, 1570, 3
1571, 1571, 2
1572, 1572, 3
1573, 1573, 4
1574, 1574, 3
1575, 1575, 1
